,CIK,Company Name,Form Type,Date Filed,Filename,URL
1259,822416,PULTEGROUP INC/MI/,10-K,2017-02-01,edgar/data/822416/0000822416-17-000008.txt,https://www.sec.gov/Archives/edgar/data/822416/000082241617000008/a201610-k.htm
1260,823768,WASTE MANAGEMENT INC,10-K,2017-02-16,edgar/data/823768/0001193125-17-046480.txt,https://www.sec.gov/Archives/edgar/data/823768/000119312517046480/d252547d10k.htm
1261,827052,EDISON INTERNATIONAL,10-K,2017-02-21,edgar/data/827052/0000827052-17-000033.txt,https://www.sec.gov/Archives/edgar/data/827052/000082705217000033/eix-sce201610k.htm
1262,831001,CITIGROUP INC,10-K,2017-02-24,edgar/data/831001/0000831001-17-000038.txt,https://www.sec.gov/Archives/edgar/data/831001/000083100117000038/c-12312016x10k.htm
1263,831259,FREEPORT-MCMORAN INC,10-K,2017-02-24,edgar/data/831259/0000831259-17-000012.txt,https://www.sec.gov/Archives/edgar/data/831259/000083125917000012/a2016form10-k.htm
1264,832101,IDEX CORP /DE/,10-K,2017-02-23,edgar/data/832101/0000832101-17-000016.txt,https://www.sec.gov/Archives/edgar/data/832101/000083210117000016/iex-20161231x10k.htm
1265,84839,ROLLINS INC,10-K,2017-02-24,edgar/data/84839/0001171200-17-000077.txt,https://www.sec.gov/Archives/edgar/data/84839/000117120017000077/i17072_rol-10k.htm
1266,851968,MOHAWK INDUSTRIES INC,10-K,2017-02-27,edgar/data/851968/0000851968-17-000020.txt,https://www.sec.gov/Archives/edgar/data/851968/000085196817000020/a201610kdocument.htm
1267,858470,CABOT OIL & GAS CORP,10-K,2017-02-27,edgar/data/858470/0000858470-17-000007.txt,https://www.sec.gov/Archives/edgar/data/858470/000085847017000007/cog-12312016x10k.htm
1268,860730,"HCA Holdings, Inc.",10-K,2017-02-22,edgar/data/860730/0001193125-17-052253.txt,https://www.sec.gov/Archives/edgar/data/860730/000119312517052253/d299981d10k.htm
1269,860731,TYLER TECHNOLOGIES INC,10-K,2017-02-22,edgar/data/860731/0000860731-17-000006.txt,https://www.sec.gov/Archives/edgar/data/860731/000086073117000006/tyl12312016-10k.htm
1270,86312,"TRAVELERS COMPANIES, INC.",10-K,2017-02-16,edgar/data/86312/0001047469-17-000695.txt,https://www.sec.gov/Archives/edgar/data/86312/000104746917000695/a2230860z10-k.htm
1271,865752,Monster Beverage Corp,10-K,2017-03-01,edgar/data/865752/0001104659-17-013048.txt,https://www.sec.gov/Archives/edgar/data/865752/000110465917013048/a17-4132_110k.htm
1272,872589,REGENERON PHARMACEUTICALS INC,10-K,2017-02-09,edgar/data/872589/0001532176-17-000008.txt,https://www.sec.gov/Archives/edgar/data/872589/000153217617000008/regn-123116x10k.htm
1273,87347,SCHLUMBERGER LIMITED/NV,10-K,2017-01-25,edgar/data/87347/0001564590-17-000589.txt,https://www.sec.gov/Archives/edgar/data/87347/000156459017000589/slb-10k_20161231.htm
1274,874716,IDEXX LABORATORIES INC /DE,10-K,2017-02-17,edgar/data/874716/0000874716-17-000004.txt,https://www.sec.gov/Archives/edgar/data/874716/000087471617000004/c716-20161231x10k.htm
1275,874761,AES CORP,10-K,2017-02-27,edgar/data/874761/0000874761-17-000003.txt,https://www.sec.gov/Archives/edgar/data/874761/000087476117000003/a2016form10-k.htm
1276,874766,HARTFORD FINANCIAL SERVICES GROUP INC/DE,10-K,2017-02-24,edgar/data/874766/0000874766-17-000010.txt,https://www.sec.gov/Archives/edgar/data/874766/000087476617000010/hig1231201610-kdocument.htm
1277,875045,BIOGEN INC.,10-K,2017-02-02,edgar/data/875045/0000875045-17-000009.txt,https://www.sec.gov/Archives/edgar/data/875045/000087504517000009/biib-20161231x10k.htm
1278,875320,VERTEX PHARMACEUTICALS INC / MA,10-K,2017-02-23,edgar/data/875320/0000875320-17-000017.txt,https://www.sec.gov/Archives/edgar/data/875320/000087532017000017/a201610k-main.htm
1279,877212,ZEBRA TECHNOLOGIES CORP,10-K,2017-02-27,edgar/data/877212/0000877212-17-000009.txt,https://www.sec.gov/Archives/edgar/data/877212/000087721217000009/a10k12312016zebra.htm
1280,877890,CITRIX SYSTEMS INC,10-K,2017-02-16,edgar/data/877890/0000877890-17-000030.txt,https://www.sec.gov/Archives/edgar/data/877890/000087789017000030/ctxs12-31x201610xk.htm
1281,878927,OLD DOMINION FREIGHT LINE INC/VA,10-K,2017-02-27,edgar/data/878927/0000878927-17-000005.txt,https://www.sec.gov/Archives/edgar/data/878927/000087892717000005/a201610-k.htm
1282,879101,KIMCO REALTY CORP,10-K,2017-02-27,edgar/data/879101/0001437749-17-003269.txt,https://www.sec.gov/Archives/edgar/data/879101/000143774917003269/kim20161231_10k.htm
1283,879169,INCYTE CORP,10-K,2017-02-14,edgar/data/879169/0001558370-17-000594.txt,https://www.sec.gov/Archives/edgar/data/879169/000155837017000594/incy-20161231x10k.htm
1284,8818,Avery Dennison Corp,10-K,2017-02-23,edgar/data/8818/0001047469-17-000881.txt,https://www.sec.gov/Archives/edgar/data/8818/000104746917000881/a2230940z10-k.htm
1285,882095,GILEAD SCIENCES INC,10-K,2017-02-27,edgar/data/882095/0000882095-17-000006.txt,https://www.sec.gov/Archives/edgar/data/882095/000088209517000006/a2016form10-k.htm
1286,882835,ROPER TECHNOLOGIES INC,10-K,2017-02-27,edgar/data/882835/0000882835-17-000006.txt,https://www.sec.gov/Archives/edgar/data/882835/000088283517000006/cy2016_10-k.htm
1287,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2017-02-23,edgar/data/884887/0000884887-17-000020.txt,https://www.sec.gov/Archives/edgar/data/884887/000088488717000020/rcl-20161231x10k.htm
1288,885725,BOSTON SCIENTIFIC CORP,10-K,2017-02-23,edgar/data/885725/0000885725-17-000006.txt,https://www.sec.gov/Archives/edgar/data/885725/000088572517000006/a2016form10-k.htm
1289,886982,GOLDMAN SACHS GROUP INC,10-K,2017-02-27,edgar/data/886982/0001193125-17-056804.txt,https://www.sec.gov/Archives/edgar/data/886982/000119312517056804/d308759d10k.htm
1290,895421,MORGAN STANLEY,10-K,2017-02-27,edgar/data/895421/0001193125-17-059212.txt,https://www.sec.gov/Archives/edgar/data/895421/000119312517059212/d328282d10k.htm
1291,896159,Chubb Ltd,10-K,2017-02-28,edgar/data/896159/0000896159-17-000004.txt,https://www.sec.gov/Archives/edgar/data/896159/000089615917000004/cb-12312016x10k.htm
1292,89800,SHERWIN WILLIAMS CO,10-K,2017-02-22,edgar/data/89800/0000089800-17-000005.txt,https://www.sec.gov/Archives/edgar/data/89800/000008980017000005/shw-12312016x10k.htm
1293,898173,O REILLY AUTOMOTIVE INC,10-K,2017-02-28,edgar/data/898173/0000898173-17-000091.txt,https://www.sec.gov/Archives/edgar/data/898173/000089817317000091/orly-20161231x10xk.htm
1294,899051,ALLSTATE CORP,10-K,2017-02-17,edgar/data/899051/0000899051-17-000005.txt,https://www.sec.gov/Archives/edgar/data/899051/000089905117000005/allcorp-12311610xk.htm
1295,899689,VORNADO REALTY TRUST,10-K,2017-02-13,edgar/data/899689/0000899689-17-000004.txt,https://www.sec.gov/Archives/edgar/data/899689/000089968917000004/vornado2016form10k.htm
1296,899866,ALEXION PHARMACEUTICALS INC,10-K,2017-02-16,edgar/data/899866/0000899866-17-000044.txt,https://www.sec.gov/Archives/edgar/data/899866/000089986617000044/alxn10k12312016.htm
1297,906107,EQUITY RESIDENTIAL,10-K,2017-02-23,edgar/data/906107/0000906107-17-000007.txt,https://www.sec.gov/Archives/edgar/data/906107/000090610717000007/eqr-20161231x10k.htm
1298,906163,NVR INC,10-K,2017-02-15,edgar/data/906163/0001564590-17-001623.txt,https://www.sec.gov/Archives/edgar/data/906163/000156459017001623/nvr-10k_20161231.htm
1299,908255,BORGWARNER INC,10-K,2017-02-09,edgar/data/908255/0000908255-17-000011.txt,https://www.sec.gov/Archives/edgar/data/908255/000090825517000011/a10k12312016.htm
1300,910606,REGENCY CENTERS CORP,10-K,2017-02-27,edgar/data/910606/0000910606-17-000006.txt,https://www.sec.gov/Archives/edgar/data/910606/000091060617000006/reg10-k123116.htm
1301,91142,SMITH A O CORP,10-K,2017-02-17,edgar/data/91142/0001193125-17-047795.txt,https://www.sec.gov/Archives/edgar/data/91142/000119312517047795/d280399d10k.htm
1302,912595,MID AMERICA APARTMENT COMMUNITIES INC,10-K,2017-02-24,edgar/data/912595/0000912595-17-000005.txt,https://www.sec.gov/Archives/edgar/data/912595/000091259517000005/maa12312016-10k.htm
1303,914208,Invesco Ltd.,10-K,2017-02-23,edgar/data/914208/0000914208-17-000328.txt,https://www.sec.gov/Archives/edgar/data/914208/000091420817000328/a201610-k.htm
1304,91440,SNAP-ON Inc,10-K,2017-02-09,edgar/data/91440/0001193125-17-036139.txt,https://www.sec.gov/Archives/edgar/data/91440/000119312517036139/d308837d10k.htm
1305,915389,EASTMAN CHEMICAL CO,10-K,2017-02-27,edgar/data/915389/0000915389-17-000014.txt,https://www.sec.gov/Archives/edgar/data/915389/000091538917000014/emn2016123110k.htm
1306,91576,KEYCORP /NEW/,10-K,2017-02-28,edgar/data/91576/0000091576-17-000013.txt,https://www.sec.gov/Archives/edgar/data/91576/000009157617000013/key-123116x10k.htm
1307,915912,AVALONBAY COMMUNITIES INC,10-K,2017-02-24,edgar/data/915912/0000915912-17-000004.txt,https://www.sec.gov/Archives/edgar/data/915912/000091591217000004/a201610-k.htm
1308,915913,ALBEMARLE CORP,10-K,2017-02-28,edgar/data/915913/0000915913-17-000010.txt,https://www.sec.gov/Archives/edgar/data/915913/000091591317000010/a1231201610-kdocument.htm
1309,916076,MARTIN MARIETTA MATERIALS INC,10-K,2017-02-24,edgar/data/916076/0001193125-17-056282.txt,https://www.sec.gov/Archives/edgar/data/916076/000119312517056282/d344578d10k.htm
1310,916365,TRACTOR SUPPLY CO /DE/,10-K,2017-02-23,edgar/data/916365/0000916365-17-000031.txt,https://www.sec.gov/Archives/edgar/data/916365/000091636517000031/a2016form10-k.htm
1311,920148,LABORATORY CORP OF AMERICA HOLDINGS,10-K,2017-02-27,edgar/data/920148/0000920148-17-000018.txt,https://www.sec.gov/Archives/edgar/data/920148/000092014817000018/lh10-k2016.htm
1312,920522,ESSEX PROPERTY TRUST INC,10-K,2017-02-24,edgar/data/920522/0000920522-17-000014.txt,https://www.sec.gov/Archives/edgar/data/920522/000092052217000014/ess-123116x10k.htm
1313,920760,LENNAR CORP /NEW/,10-K,2017-01-20,edgar/data/920760/0001628280-17-000327.txt,https://www.sec.gov/Archives/edgar/data/920760/000162828017000327/len-20161130x10k.htm
1314,92122,SOUTHERN CO,10-K,2017-02-22,edgar/data/92122/0000092122-17-000007.txt,https://www.sec.gov/Archives/edgar/data/92122/000009212217000007/so_10-kx12312016.htm
1315,922224,PPL Corp,10-K,2017-02-17,edgar/data/922224/0000922224-17-000010.txt,https://www.sec.gov/Archives/edgar/data/922224/000092222417000010/ppl-1231201610k.htm
1316,92230,BB&T CORP,10-K,2017-02-21,edgar/data/92230/0000092230-17-000021.txt,https://www.sec.gov/Archives/edgar/data/92230/000009223017000021/form10-kx2016.htm
1317,922864,APARTMENT INVESTMENT & MANAGEMENT CO,10-K,2017-02-24,edgar/data/922864/0000922864-17-000006.txt,https://www.sec.gov/Archives/edgar/data/922864/000092286417000006/a201610-k.htm
1318,92380,SOUTHWEST AIRLINES CO,10-K,2017-02-07,edgar/data/92380/0000092380-17-000029.txt,https://www.sec.gov/Archives/edgar/data/92380/000009238017000029/luv-12312016x10k.htm
1319,927066,DAVITA INC.,10-K,2017-02-24,edgar/data/927066/0001564590-17-002409.txt,https://www.sec.gov/Archives/edgar/data/927066/000156459017002409/dva-10k_20161231.htm
1320,927628,CAPITAL ONE FINANCIAL CORP,10-K,2017-02-23,edgar/data/927628/0000927628-17-000115.txt,https://www.sec.gov/Archives/edgar/data/927628/000092762817000115/cof-12312016x10k.htm
1321,93410,CHEVRON CORP,10-K,2017-02-23,edgar/data/93410/0000093410-17-000013.txt,https://www.sec.gov/Archives/edgar/data/93410/000009341017000013/cvx-123116x10kdoc.htm
1322,93556,"STANLEY BLACK & DECKER, INC.",10-K,2017-02-15,edgar/data/93556/0000093556-17-000006.txt,https://www.sec.gov/Archives/edgar/data/93556/000009355617000006/swk_10k2016.htm
1323,935703,DOLLAR TREE INC,10-K,2017-03-28,edgar/data/935703/0000935703-17-000011.txt,https://www.sec.gov/Archives/edgar/data/935703/000093570317000011/dltr-2017x01x28x10k.htm
1324,936340,DTE ENERGY CO,10-K,2017-02-09,edgar/data/936340/0000936340-17-000064.txt,https://www.sec.gov/Archives/edgar/data/936340/000093634017000064/dteenergy2016123110k.htm
1325,936468,LOCKHEED MARTIN CORP,10-K,2017-02-09,edgar/data/936468/0001193125-17-036192.txt,https://www.sec.gov/Archives/edgar/data/936468/000119312517036192/d290249d10k.htm
1326,93751,STATE STREET CORP,10-K,2017-02-17,edgar/data/93751/0000093751-17-000249.txt,https://www.sec.gov/Archives/edgar/data/93751/000009375117000249/stt-20161231_10k.htm
1327,9389,BALL Corp,10-K,2017-03-02,edgar/data/9389/0001558370-17-001300.txt,https://www.sec.gov/Archives/edgar/data/9389/000155837017001300/bll-20161231x10k.htm
1328,943452,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,10-K,2017-02-28,edgar/data/943452/0001628280-17-001863.txt,https://www.sec.gov/Archives/edgar/data/943452/000162828017001863/wab1231201610k.htm
1329,945841,POOL CORP,10-K,2017-02-24,edgar/data/945841/0000945841-17-000028.txt,https://www.sec.gov/Archives/edgar/data/945841/000094584117000028/pool-12312016x10k.htm
1330,96943,TELEFLEX INC,10-K,2017-02-23,edgar/data/96943/0000096943-17-000014.txt,https://www.sec.gov/Archives/edgar/data/96943/000009694317000014/tfx-20161231x10k.htm
1331,97210,"TERADYNE, INC",10-K,2017-03-01,edgar/data/97210/0001193125-17-064638.txt,https://www.sec.gov/Archives/edgar/data/97210/000119312517064638/d274101d10k.htm
1332,97476,TEXAS INSTRUMENTS INC,10-K,2017-02-23,edgar/data/97476/0001564590-17-002142.txt,https://www.sec.gov/Archives/edgar/data/97476/000156459017002142/txn-10k_20161231.htm
1333,97745,THERMO FISHER SCIENTIFIC INC.,10-K,2017-02-28,edgar/data/97745/0000097745-17-000007.txt,https://www.sec.gov/Archives/edgar/data/97745/000009774517000007/tmo201610k.htm
1334,98246,TIFFANY & CO,10-K,2017-03-17,edgar/data/98246/0000098246-17-000061.txt,https://www.sec.gov/Archives/edgar/data/98246/000009824617000061/tif-2017131x10k.htm
1335,1002047,"NetApp, Inc.",10-K,2017-06-20,edgar/data/1002047/0001564590-17-012758.txt,https://www.sec.gov/Archives/edgar/data/1002047/000156459017012758/ntap-10k_20170428.htm
1336,1037038,RALPH LAUREN CORP,10-K,2017-05-18,edgar/data/1037038/0001037038-17-000004.txt,https://www.sec.gov/Archives/edgar/data/1037038/000103703817000004/rl-20170401x10k.htm
1337,1170010,CARMAX INC,10-K,2017-04-21,edgar/data/1170010/0001170010-17-000053.txt,https://www.sec.gov/Archives/edgar/data/1170010/000117001017000053/kmx0228201710-k.htm
1338,1341439,ORACLE CORP,10-K,2017-06-27,edgar/data/1341439/0001193125-17-214833.txt,https://www.sec.gov/Archives/edgar/data/1341439/000119312517214833/d385998d10k.htm
1339,14693,BROWN FORMAN CORP,10-K,2017-06-15,edgar/data/14693/0000014693-17-000119.txt,https://www.sec.gov/Archives/edgar/data/14693/000001469317000119/bfb-2017430x10k.htm
1340,1585364,PERRIGO Co plc,10-K,2017-05-22,edgar/data/1585364/0001585364-17-000071.txt,https://www.sec.gov/Archives/edgar/data/1585364/000158536417000071/cy16q410k.htm
1341,1604778,"Qorvo, Inc.",10-K,2017-05-23,edgar/data/1604778/0001604778-17-000031.txt,https://www.sec.gov/Archives/edgar/data/1604778/000160477817000031/qorvo2017040110-k.htm
1342,1613103,Medtronic plc,10-K,2017-06-27,edgar/data/1613103/0001613103-17-000018.txt,https://www.sec.gov/Archives/edgar/data/1613103/000161310317000018/mdt-2017428x10k.htm
