,sustainability,sustainable,renewable,climate change,green energy,carbon neutral,greening,clean energy,esg,greenhouse gas,recycle,circular economy,zero emissions,environmentally friendly,URL
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/315213/000162828015000736/rhi10k123114.htm
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/315293/000162828015000950/aonplc201410-k.htm
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/316709/000031670915000014/schw-20141231x10k.htm
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/31791/000003179115000003/pki-1228201410k.htm
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/318154/000031815415000005/amgn-12312014x10k.htm
191,0,2,2,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/320335/000119312515069449/d820030d10k.htm
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/33185/000162828015001024/efx10k20141231.htm
193,0,0,5,2,0,0,0,0,0,8,0,0,0,0,https://www.sec.gov/Archives/edgar/data/34088/000003408815000013/xom10k2014.htm
194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/34903/000003490315000014/frt-1231201410k.htm
195,0,0,44,5,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/352541/000035254115000005/lnt1231201410-k.htm
196,0,0,2,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/352915/000119312515065954/d836398d10k.htm
197,0,1,1,0,0,0,0,30,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/354190/000119312515047308/d853008d10k.htm
198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/354908/000035490815000012/flir-12312014x10k.htm
199,3,1,0,1,0,0,0,0,0,1,1,0,0,0,https://www.sec.gov/Archives/edgar/data/354950/000035495015000008/hd-212015x10xk.htm
200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/35527/000119312515062849/d879423d10k.htm
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/36104/000119312515068728/d826004d10k.htm
202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/36270/000119312515056342/d837418d10k.htm
203,1,1,1,8,0,0,0,0,0,7,0,0,0,0,https://www.sec.gov/Archives/edgar/data/37785/000003778515000008/fmc201410k.htm
204,2,1,0,1,0,0,0,0,0,4,0,0,0,0,https://www.sec.gov/Archives/edgar/data/37996/000003799615000013/f1231201410-k.htm
205,3,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/39911/000003991115000101/fy201410-k.htm
206,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/40533/000004053315000009/gd-2014123110k.htm
207,0,0,6,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/40545/000004054515000030/ge10k2014.htm
208,1,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.sec.gov/Archives/edgar/data/40987/000119312515064165/d829495d10k.htm
209,2,2,4,5,0,0,0,0,0,1,0,0,0,1,https://www.sec.gov/Archives/edgar/data/4281/000119312515054376/d836461d10k.htm
210,0,0,0,4,0,0,0,0,0,3,0,0,0,0,https://www.sec.gov/Archives/edgar/data/4447/000156459015001040/hes-10k_20141231.htm
211,0,1,0,4,0,0,0,0,0,0,0,0,0,1,https://www.sec.gov/Archives/edgar/data/45012/000004501215000040/hal_12312014-10k.htm
212,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/46080/000119312515064946/d873185d10k.htm
213,5,3,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/47111/000004711115000010/a2014_formx10-k.htm
214,0,0,23,2,0,0,0,0,0,5,0,0,0,0,https://www.sec.gov/Archives/edgar/data/48039/000004803915000014/hfc12-31x201410k.htm
215,0,1,5,8,0,0,0,1,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/4904/000000490415000008/ye14aep10k.htm
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/49071/000004907115000019/hum-20141231x10k.htm
217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/49196/000119312515049355/d859562d10k.htm
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/4962/000119312515059931/d862737d10k.htm
219,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/4977/000000497715000071/afl12311410k.htm
220,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/49826/000004982615000016/itw-20141231x10k.htm
221,2,0,3,9,0,0,0,0,0,2,1,0,0,0,https://www.sec.gov/Archives/edgar/data/50863/000005086315000015/a10kdocument12272014.htm
222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/51143/000104746915001106/a2222209z10-k.htm
223,3,2,0,4,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/51253/000005125315000004/internationalflavors10k2014.htm
224,2,1,1,10,0,1,0,0,0,1,1,0,0,0,https://www.sec.gov/Archives/edgar/data/51434/000005143415000009/ip10-k123114.htm
225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/51644/000005164415000011/ipg12311410k.htm
226,2,5,1,6,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/5272/000000527215000002/maindocument001.htm
227,0,0,4,3,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/54480/000005448015000013/kcs1231201410k.htm
228,0,1,0,3,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/55067/000119312515062865/d853014d10k.htm
229,1,3,18,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/5513/000000551315000010/unm12312014-10xk.htm
230,2,1,0,4,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/55785/000005578515000014/kmb_201410k.htm
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/56873/000110465915024557/a15-1850_110k.htm
232,0,3,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/58492/000005849215000002/leg1231201410k.htm
233,0,2,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/59478/000005947815000100/lly-20141231x10k.htm
234,1,1,6,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/59558/000005955815000010/lnc-20141231x10k.htm
235,0,1,0,9,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/60086/000119312515058679/d841155d10k.htm
236,0,1,0,1,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/60667/000006066715000057/lowesform10k.htm
237,0,0,0,3,0,0,0,0,0,3,0,0,0,0,https://www.sec.gov/Archives/edgar/data/6201/000119312515061145/d829913d10k.htm
238,2,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/62709/000006270915000005/mmc-1231201410k.htm
239,0,4,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/62996/000104746915000803/a2222936z10-k.htm
240,0,0,1,3,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/63754/000006375415000013/mkc-11302014x10kxq42014.htm
241,6,2,0,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/63908/000006390815000016/mcd-12312014x10k.htm
242,0,2,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/64040/000006404015000004/mhfi-20141231x10k.htm
243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/64803/000006480315000008/cvs-20141231x10k.htm
244,2,2,8,12,0,0,0,2,0,12,0,0,0,0,https://www.sec.gov/Archives/edgar/data/65984/000006598415000102/etr-12312014x10k.htm
245,0,0,10,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/66740/000110465915009560/a15-1770_110k.htm
246,0,2,0,1,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/6769/000119312515070388/d836834d10k.htm
247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/68505/000006850515000003/msi201410-k.htm
248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/701985/000070198515000006/lb131201510k.htm
249,0,0,0,3,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/702165/000070216515000023/nsc1231201410-k.htm
250,0,0,3,1,0,0,0,0,0,5,0,0,0,0,https://www.sec.gov/Archives/edgar/data/7084/000000708415000005/adm-20141231x10k.htm
251,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/70858/000007085815000008/bac-12312014x10k.htm
252,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/713676/000119312515070443/d836469d10k.htm
253,0,0,27,9,1,0,0,0,0,3,0,0,0,0,https://www.sec.gov/Archives/edgar/data/715957/000119312515067777/d856078d10k.htm
254,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/718877/000104746915001298/a2223239z10-k.htm
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/719739/000071973915000022/sivb-12312014x10xk.htm
256,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/726728/000110465915011630/a14-25802_110k.htm
257,0,1,38,5,0,0,0,4,0,8,0,0,0,0,https://www.sec.gov/Archives/edgar/data/72741/000007274115000013/f2014form10kedgar.htm
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/728535/000143774915003305/jbht20141231_10k.htm
259,0,0,57,19,0,0,0,4,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/72903/000007290315000011/xcel1231201410-k.htm
260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/72971/000007297115000449/wfc-12312014x10k.htm
261,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/73124/000119312515065963/d802907d10k.htm
262,0,2,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/731766/000073176615000007/unh2014123110-k.htm
263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/732712/000119312515057710/d820819d10k.htm
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/732717/000073271715000016/ye14_10k.htm
265,0,2,0,0,0,0,0,0,0,0,1,0,0,0,https://www.sec.gov/Archives/edgar/data/73309/000119312515068895/d823860d10k.htm
266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/740260/000074026015000062/vtr-20141231x10k.htm
267,1,0,0,3,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/74208/000007420815000013/udr-20141231x10k.htm
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/745732/000074573215000009/rost-20150131x10k.htm
269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/746515/000074651515000004/a201410-k.htm
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/749251/000074925115000009/it-12312014x10k.htm
271,0,0,52,2,0,0,0,4,0,8,0,0,0,0,https://www.sec.gov/Archives/edgar/data/753308/000075330815000079/nee-12312014x10k.htm
272,0,0,2,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/75362/000119312515065702/d823556d10k.htm
273,0,3,3,2,0,0,0,0,0,3,0,0,0,0,https://www.sec.gov/Archives/edgar/data/75677/000007567715000007/pkg1231201410k.htm
274,0,13,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/759944/000075994415000016/citizens2014-10k.htm
275,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/764180/000076418015000022/a2014form10-kq42014.htm
276,0,1,0,1,0,0,0,0,0,0,1,0,0,0,https://www.sec.gov/Archives/edgar/data/764478/000076447815000014/bby-2015x10k.htm
277,1,0,72,7,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/764622/000076462215000013/pnw12311410-k.htm
278,11,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/765880/000155837015000067/hcp-20141231x10k.htm
279,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/766421/000076642115000009/alk10-k123114.htm
280,4,1,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/766704/000076670415000012/10-K.htm
281,7,7,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/769397/000076939715000012/adsk-0131201510xk.htm
282,0,1,0,2,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/77360/000007736015000007/pnr-20141231x10k.htm
283,0,3,1,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/773840/000093041315000621/c79276_10k.htm
284,1,11,2,7,0,0,0,0,0,1,2,0,0,0,https://www.sec.gov/Archives/edgar/data/77476/000007747615000012/pepsico201410-k.htm
285,0,5,1,4,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/78003/000007800315000014/pfe-12312014x10kshell.htm
286,0,0,0,3,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/783280/000078328015000018/a201410kdoc.htm
287,0,1,40,1,0,0,0,0,0,5,0,0,0,0,https://www.sec.gov/Archives/edgar/data/783325/000010781515000040/wec1231201410-k.htm
288,0,0,26,10,0,0,0,8,0,7,1,0,0,0,https://www.sec.gov/Archives/edgar/data/788784/000078878415000002/pseg201410kq4.htm
289,4,6,0,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/789570/000156459015001180/mgm-10k_20141231.htm
290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/796343/000079634315000022/adbe10kfy14.htm
291,0,0,1,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/797468/000079746815000003/oxy10k12-31x2014.htm
292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/798354/000119312515056319/d825180d10k.htm
293,2,0,1,2,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/79879/000007987915000009/ppg-20141231x10k.htm
294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/804753/000080475315000009/a201410-k.htm
295,0,1,1,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/80661/000008066115000010/pgr-20141231x10k.htm
296,0,1,41,3,0,0,0,3,0,5,0,0,0,0,https://www.sec.gov/Archives/edgar/data/811156/000110465915006843/a15-1932_110k.htm
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/813672/000081367215000008/cdns0103201510-k.htm
298,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/813828/000081382815000009/cbs_10k-123114.htm
299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/814453/000081445315000041/nwl-12312014x10k.htm
300,12,1,0,4,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/815097/000081509715000007/a2014form10-kfrontpart.htm
301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/815556/000081555615000014/fast1231201410-k.htm
302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/818479/000081847915000005/dentsply201410-k.htm
303,2,0,2,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/820027/000082002715000024/amp.htm
304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/820313/000110465915012575/a14-25561_110k.htm
305,0,0,0,10,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/821189/000082118915000010/a2014123110-k.htm
306,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/822416/000082241615000007/a201410-k.htm
307,0,5,17,9,0,0,0,0,0,2,5,0,0,1,https://www.sec.gov/Archives/edgar/data/823768/000095012315002550/d793975d10k.htm
308,0,0,22,1,0,0,0,0,0,8,0,0,0,0,https://www.sec.gov/Archives/edgar/data/827052/000082705215000035/eix-sce201410k.htm
309,0,0,2,2,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/831001/000083100115000043/c-12312014x10k.htm
310,0,1,2,4,0,0,0,0,0,4,0,0,0,0,https://www.sec.gov/Archives/edgar/data/831259/000083125915000016/a2014form10-k.htm
311,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/832101/000083210115000009/iex-20141231x10k.htm
312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/84839/000155278115000273/e00088-rol_10k.htm
313,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/851968/000085196815000022/a4q201410kdocument.htm
314,0,0,0,18,0,0,0,0,0,6,1,0,0,0,https://www.sec.gov/Archives/edgar/data/858470/000162828015001120/cog-12312014x10k.htm
315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/860730/000119312515065975/d852730d10k.htm
316,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/860731/000156459015000744/tyl-10k_20141231.htm
317,0,0,0,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/86312/000104746915000743/a2222930z10-k.htm
318,0,1,0,2,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/865752/000110465915015731/a14-25746_110k.htm
319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/872589/000153217615000008/regn-123114x10k.htm
320,0,1,0,1,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/87347/000156459015000337/slb-10k_20141231.htm
321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/874716/000087471615000003/c716-20141231x10k.htm
322,1,1,32,6,0,0,0,5,0,9,1,0,0,0,https://www.sec.gov/Archives/edgar/data/874761/000087476115000009/a2014form10-k.htm
323,0,0,3,3,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/874766/000087476615000013/hig1231201410-kdocument.htm
324,1,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/875045/000087504515000005/biib-20141231x10k.htm
325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/875320/000087532015000012/a201410k-main.htm
326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/877212/000119312515095560/d845903d10k.htm
327,0,0,2,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/877890/000087789015000016/ctxs12-31x201410xk.htm
328,3,0,0,2,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/878927/000087892715000006/a201410-k.htm
329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/879101/000139843215000073/kim20141231_10k.htm
330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/879169/000104746915000858/a2223029z10-k.htm
331,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/8818/000104746915001200/a2223154z10-k.htm
332,0,0,0,2,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/882095/000088209515000008/a2014form10-k.htm
333,0,2,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/882835/000088283515000009/cy2014_10-k.htm
334,1,0,0,0,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/884887/000088488715000025/rcl-20141231x10k.htm
335,0,1,0,0,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/885725/000088572515000006/a2014form10-k.htm
336,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/886982/000119312515056785/d840464d10k.htm
337,0,1,1,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/895421/000119312515071980/d869080d10k.htm
338,0,2,0,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/896159/000089615915000006/ace-12312014x10k.htm
339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/89800/000008980015000004/shw-12312014x10k.htm
340,0,0,0,2,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/898173/000089817315000076/orly-20141231x10xk.htm
341,0,0,3,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/899051/000104746915000935/a2223004z10-k.htm
342,0,0,3,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/899689/000089968915000006/vno2014form10k.htm
343,0,0,3,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/899866/000089986615000016/alxn10k12312014.htm
344,12,2,3,5,0,0,0,0,0,0,0,0,0,2,https://www.sec.gov/Archives/edgar/data/906107/000090610715000007/eqr-20141231x10k.htm
345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/906163/000156459015000764/nvr-10k_20141231.htm
346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/908255/000090825515000012/a10k12312014.htm
347,5,2,0,1,0,0,0,0,0,1,0,0,0,1,https://www.sec.gov/Archives/edgar/data/910606/000091060615000006/reg10-k123114.htm
348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/91142/000119312515050825/d838160d10k.htm
349,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/912595/000091259515000007/maa12312014-10k.htm
350,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/914208/000091420815000293/a201410-kxbrl.htm
351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/91440/000119312515046309/d829867d10k.htm
352,7,5,4,0,0,0,0,0,0,3,0,0,0,0,https://www.sec.gov/Archives/edgar/data/915389/000091538915000021/emn2014123110k.htm
353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/91576/000119312515072950/d831862d10k.htm
354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/915912/000091591215000004/a201410-k.htm
355,3,4,1,11,0,0,0,1,0,4,0,0,0,1,https://www.sec.gov/Archives/edgar/data/915913/000091591315000009/a1231201410-kdocument.htm
356,0,0,0,7,0,0,0,0,0,4,1,0,0,0,https://www.sec.gov/Archives/edgar/data/916076/000119312515060008/d877241d10k.htm
357,1,2,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/916365/000091636515000042/a2014form10-k.htm
358,0,4,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/920148/000092014815000020/lh10-k2014.htm
359,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/920522/000092052215000006/ess-123114x10k.htm
360,0,0,0,1,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/920760/000162828015000218/len-20141130x10k.htm
361,4,1,51,27,0,0,0,10,0,31,0,0,0,0,https://www.sec.gov/Archives/edgar/data/92122/000009212215000015/so_10-kx12312014.htm
362,1,1,19,12,0,0,0,2,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/922224/000092222415000016/form10k.htm
363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/92230/000009223015000021/form10k.htm
364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/922864/000092286415000011/a201410-k.htm
365,2,0,1,2,0,0,0,0,0,2,0,0,0,1,https://www.sec.gov/Archives/edgar/data/92380/000009238015000027/luv-12312014x10k.htm
366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/927066/000156459015001035/dva-10k_20141231.htm
367,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/927628/000092762815000026/cof-12312014x10k.htm
368,0,1,4,3,0,0,0,0,0,6,0,0,0,0,https://www.sec.gov/Archives/edgar/data/93410/000009341015000010/cvx-123114x10kdoc.htm
369,0,3,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/93556/000009355615000005/swk_10k2014.htm
370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/935703/000093570315000034/dltr-2015x01x31x10k.htm
371,0,1,45,2,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/936340/000093634015000014/dteenergy2014123110k.htm
372,1,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/936468/000119312515038681/d808572d10k.htm
373,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/93751/000009375115000042/stt-20141231_10k.htm
374,12,0,0,2,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/9389/000110465915012578/a14-26052_110k.htm
375,1,0,0,6,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/943452/000156459015000794/wab-10k_20141231.htm
376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/945841/000094584115000034/pool-12312014x10k.htm
377,0,2,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/96943/000009694315000023/tfx-20141231x10k.htm
378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/97210/000119312515067671/d829718d10k.htm
